PATHWAY.name	SYSTEMATIC.name
Proteasome	YFL007W
Proteasome	YGL011C
Proteasome	YML092C
Proteasome	YGR135W
Proteasome	YOL038W
Proteasome	YGR253C
Proteasome	YMR314W
Proteasome	YOR362C
Proteasome	YJL001W
Proteasome	YOR157C
Proteasome	YER094C
Proteasome	YER012W
Proteasome	YPR103W
Proteasome	YBL041W
Proteasome	YFR050C
Proteasome	YBR173C
Protein export	YER154W
Protein export	YPR088C
Protein export	YLR378C
Protein export	YBR283C
Protein export	YER087C-B
Protein export	YER019C-A
Protein export	YDR086C
Protein export	YPL094C
Protein export	YOR254C
Protein export	YJL034W
Protein export	YDL092W
Protein export	YPL210C
Protein export	YPL243W
Protein export	YML105C
Protein export	YDR292C
Protein export	YKL154W
Protein export	YDL100C
Protein export	YOR164C
Protein export	YOL111C
Protein export	YOR007C
Protein export	YGL020C
Protein export	YER083C
Protein export	YDR186C
Protein export	YLR065C
Protein export	YBR106W
Protein export	YJR010C-A
Protein export	YML055W
Protein export	YLR066W
Protein export	YIR022W
Protein export	YMR150C
Protein export	YMR035W
Protein processing in endoplasmic reticulum	YLR378C
Protein processing in endoplasmic reticulum	YBR283C
Protein processing in endoplasmic reticulum	YER087C-B
Protein processing in endoplasmic reticulum	YER019C-A
Protein processing in endoplasmic reticulum	YDR086C
Protein processing in endoplasmic reticulum	YPL094C
Protein processing in endoplasmic reticulum	YOR254C
Protein processing in endoplasmic reticulum	YJL002C
Protein processing in endoplasmic reticulum	YMR149W
Protein processing in endoplasmic reticulum	YOR103C
Protein processing in endoplasmic reticulum	YML019W
Protein processing in endoplasmic reticulum	YOR085W
Protein processing in endoplasmic reticulum	YEL002C
Protein processing in endoplasmic reticulum	YDL232W
Protein processing in endoplasmic reticulum	YGL226C-A
Protein processing in endoplasmic reticulum	YGL022W
Protein processing in endoplasmic reticulum	YGL027C
Protein processing in endoplasmic reticulum	YOL031C
Protein processing in endoplasmic reticulum	YKL073W
Protein processing in endoplasmic reticulum	YJL034W
Protein processing in endoplasmic reticulum	YJL073W
Protein processing in endoplasmic reticulum	YMR214W
Protein processing in endoplasmic reticulum	YBR229C
Protein processing in endoplasmic reticulum	YDR221W
Protein processing in endoplasmic reticulum	YAL058W
Protein processing in endoplasmic reticulum	YLR057W
Protein processing in endoplasmic reticulum	YJR131W
Protein processing in endoplasmic reticulum	YLR080W
Protein processing in endoplasmic reticulum	YFL048C
Protein processing in endoplasmic reticulum	YCR067C
Protein processing in endoplasmic reticulum	YNR026C
Protein processing in endoplasmic reticulum	YPL218W
Protein processing in endoplasmic reticulum	YLR208W
Protein processing in endoplasmic reticulum	YDL195W
Protein processing in endoplasmic reticulum	YPR181C
Protein processing in endoplasmic reticulum	YIL109C
Protein processing in endoplasmic reticulum	YHR098C
Protein processing in endoplasmic reticulum	YNL049C
Protein processing in endoplasmic reticulum	YOR336W
Protein processing in endoplasmic reticulum	YCL043C
Protein processing in endoplasmic reticulum	YDR518W
Protein processing in endoplasmic reticulum	YOR288C
Protein processing in endoplasmic reticulum	YIL005W
Protein processing in endoplasmic reticulum	YML130C
Protein processing in endoplasmic reticulum	YDR057W
Protein processing in endoplasmic reticulum	YDL072C
Protein processing in endoplasmic reticulum	YBR201W
Protein processing in endoplasmic reticulum	YDR411C
Protein processing in endoplasmic reticulum	YBR273C
Protein processing in endoplasmic reticulum	YBL058W
Protein processing in endoplasmic reticulum	YML013W
Protein processing in endoplasmic reticulum	YDL126C
Protein processing in endoplasmic reticulum	YBR170C
Protein processing in endoplasmic reticulum	YGR048W
Protein processing in endoplasmic reticulum	YLL024C
Protein processing in endoplasmic reticulum	YAL005C
Protein processing in endoplasmic reticulum	YER103W
Protein processing in endoplasmic reticulum	YBL075C
Protein processing in endoplasmic reticulum	YNL209W
Protein processing in endoplasmic reticulum	YDL229W
Protein processing in endoplasmic reticulum	YNL064C
Protein processing in endoplasmic reticulum	YLR090W
Protein processing in endoplasmic reticulum	YNL077W
Protein processing in endoplasmic reticulum	YMR161W
Protein processing in endoplasmic reticulum	YPL240C
Protein processing in endoplasmic reticulum	YMR186W
Protein processing in endoplasmic reticulum	YBR169C
Protein processing in endoplasmic reticulum	YPL106C
Protein processing in endoplasmic reticulum	YBR101C
Protein processing in endoplasmic reticulum	YIL016W
Protein processing in endoplasmic reticulum	YBR072W
Protein processing in endoplasmic reticulum	YDR171W
Protein processing in endoplasmic reticulum	YFL044C
Protein processing in endoplasmic reticulum	YKL213C
Protein processing in endoplasmic reticulum	YEL037C
Protein processing in endoplasmic reticulum	YMR276W
Protein processing in endoplasmic reticulum	YPL096W
Protein processing in endoplasmic reticulum	YDL190C
Protein processing in endoplasmic reticulum	YJR007W
Protein processing in endoplasmic reticulum	YHR079C
Protein processing in endoplasmic reticulum	YIL030C
Protein processing in endoplasmic reticulum	YER100W
Protein processing in endoplasmic reticulum	YMR022W
Protein processing in endoplasmic reticulum	YMR264W
Protein processing in endoplasmic reticulum	YLR207W
Protein processing in endoplasmic reticulum	YOL013C
Protein processing in endoplasmic reticulum	YML029W
Protein processing in endoplasmic reticulum	YDR059C
Protein processing in endoplasmic reticulum	YBR082C
Protein processing in endoplasmic reticulum	YOL133W
Protein processing in endoplasmic reticulum	YDL132W
Protein processing in endoplasmic reticulum	YDR328C
Purine metabolism	YBR111C
Purine metabolism	YMR105C
Purine metabolism	YKL127W
Purine metabolism	YMR278W
Purine metabolism	YOL061W
Purine metabolism	YHL011C
Purine metabolism	YER099C
Purine metabolism	YBL068W
Purine metabolism	YKL181W
Purine metabolism	YMR300C
Purine metabolism	YGL234W
Purine metabolism	YDR408C
Purine metabolism	YGR061C
Purine metabolism	YOR128C
Purine metabolism	YAR015W
Purine metabolism	YLR359W
Purine metabolism	YMR120C
Purine metabolism	YLR028C
Purine metabolism	YML022W
Purine metabolism	YDR441C
Purine metabolism	YOR155C
Purine metabolism	YLR209C
Purine metabolism	YDR399W
Purine metabolism	YLR432W
Purine metabolism	YML056C
Purine metabolism	YHR216W
Purine metabolism	YKL067W
Purine metabolism	YER005W
Purine metabolism	YJR069C
Purine metabolism	YMR217W
Purine metabolism	YDL238C
Purine metabolism	YDR454C
Purine metabolism	YIL066C
Purine metabolism	YER070W
Purine metabolism	YJL026W
Purine metabolism	YGR180C
Purine metabolism	YBR242W
Purine metabolism	YGL101W
Purine metabolism	YHR201C
Purine metabolism	YJL005W
Purine metabolism	YOR360C
Purine metabolism	YGL248W
Purine metabolism	YNL220W
Purine metabolism	YML035C
Purine metabolism	YJR105W
Purine metabolism	YNL141W
Purine metabolism	YDR226W
Purine metabolism	YDL166C
Purine metabolism	YER170W
Purine metabolism	YDR305C
Purine metabolism	YDR530C
Purine metabolism	YCL050C
Purine metabolism	YKL001C
Purine metabolism	YJR010W
Purine metabolism	YIR027C
Purine metabolism	YIR029W
Purine metabolism	YIR032C
Pyrimidine metabolism	YJL130C
Pyrimidine metabolism	YJR109C
Pyrimidine metabolism	YOR303W
Pyrimidine metabolism	YLR420W
Pyrimidine metabolism	YKL216W
Pyrimidine metabolism	YML106W
Pyrimidine metabolism	YMR271C
Pyrimidine metabolism	YEL021W
Pyrimidine metabolism	YKL024C
Pyrimidine metabolism	YKL067W
Pyrimidine metabolism	YER005W
Pyrimidine metabolism	YOR111W
Pyrimidine metabolism	YBL039C
Pyrimidine metabolism	YJR103W
Pyrimidine metabolism	YNR012W
Pyrimidine metabolism	YDR020C
Pyrimidine metabolism	YDR400W
Pyrimidine metabolism	YHR128W
Pyrimidine metabolism	YLR245C
Pyrimidine metabolism	YPR062W
Pyrimidine metabolism	YIL066C
Pyrimidine metabolism	YER070W
Pyrimidine metabolism	YJL026W
Pyrimidine metabolism	YGR180C
Pyrimidine metabolism	YBR242W
Pyrimidine metabolism	YGL101W
Pyrimidine metabolism	YHR144C
Pyrimidine metabolism	YJR057W
Pyrimidine metabolism	YBR252W
Pyrimidine metabolism	YOR074C
Pyrimidine metabolism	YMR226C
Pyruvate metabolism	YAL054C
Pyruvate metabolism	YLR153C
Pyruvate metabolism	YER178W
Pyruvate metabolism	YBR221C
Pyruvate metabolism	YNL071W
Pyruvate metabolism	YFL018C
Pyruvate metabolism	YOL086C
Pyruvate metabolism	YMR303C
Pyruvate metabolism	YBR145W
Pyruvate metabolism	YMR083W
Pyruvate metabolism	YGL256W
Pyruvate metabolism	YDL168W
Pyruvate metabolism	YCR105W
Pyruvate metabolism	YMR318C
Pyruvate metabolism	YAL038W
Pyruvate metabolism	YOR347C
Pyruvate metabolism	YNR016C
Pyruvate metabolism	YMR207C
Pyruvate metabolism	YOR374W
Pyruvate metabolism	YPL061W
Pyruvate metabolism	YER073W
Pyruvate metabolism	YMR110C
Pyruvate metabolism	YMR169C
Pyruvate metabolism	YMR170C
Pyruvate metabolism	YBL015W
Pyruvate metabolism	YML054C
Pyruvate metabolism	YDL174C
Pyruvate metabolism	YDL178W
Pyruvate metabolism	YEL071W
Pyruvate metabolism	YOL151W
Pyruvate metabolism	YML004C
Pyruvate metabolism	YOR040W
Pyruvate metabolism	YDR272W
Pyruvate metabolism	YDR533C
Pyruvate metabolism	YMR322C
Pyruvate metabolism	YOR391C
Pyruvate metabolism	YPL280W
Pyruvate metabolism	YKL029C
Pyruvate metabolism	YGL062W
Pyruvate metabolism	YBR218C
Pyruvate metabolism	YKL085W
Pyruvate metabolism	YOL126C
Pyruvate metabolism	YDL078C
Pyruvate metabolism	YPL262W
Pyruvate metabolism	YKR097W
Pyruvate metabolism	YIR031C
Pyruvate metabolism	YNL117W
Pyruvate metabolism	YPL028W
Pyruvate metabolism	YNL104C
Pyruvate metabolism	YOR108W
Pyruvate metabolism	YDL131W
Pyruvate metabolism	YDL182W
Riboflavin metabolism	YBL033C
Riboflavin metabolism	YBR153W
Riboflavin metabolism	YOL066C
Riboflavin metabolism	YDR487C
Riboflavin metabolism	YOL143C
Riboflavin metabolism	YBR256C
Riboflavin metabolism	YDR236C
Riboflavin metabolism	YBR092C
Riboflavin metabolism	YDL024C
Riboflavin metabolism	YAR071W
Riboflavin metabolism	YBR093C
Riboflavin metabolism	YHR215W
Riboflavin metabolism	YPR073C
Riboflavin metabolism	YDL045C
Riboflavin metabolism	YBR111C
Riboflavin metabolism	YDR538W
Ribosome biogenesis in eukaryotes	YGL019W
Ribosome biogenesis in eukaryotes	YOR039W
Ribosome biogenesis in eukaryotes	YIL035C
Ribosome biogenesis in eukaryotes	YOR061W
Ribosome biogenesis in eukaryotes	YGR090W
Ribosome biogenesis in eukaryotes	YCL031C
Ribosome biogenesis in eukaryotes	YDR398W
Ribosome biogenesis in eukaryotes	YGR128C
Ribosome biogenesis in eukaryotes	YDR324C
Ribosome biogenesis in eukaryotes	YMR093W
Ribosome biogenesis in eukaryotes	YJL109C
Ribosome biogenesis in eukaryotes	YHR196W
Ribosome biogenesis in eukaryotes	YPL126W
Ribosome biogenesis in eukaryotes	YJL069C
Ribosome biogenesis in eukaryotes	YLR409C
Ribosome biogenesis in eukaryotes	YLR222C
Ribosome biogenesis in eukaryotes	YLR129W
Ribosome biogenesis in eukaryotes	YDR449C
Ribosome biogenesis in eukaryotes	YCR057C
Ribosome biogenesis in eukaryotes	YJR002W
Ribosome biogenesis in eukaryotes	YHR148W
Ribosome biogenesis in eukaryotes	YNL075W
Ribosome biogenesis in eukaryotes	YDL014W
Ribosome biogenesis in eukaryotes	YLR197W
Ribosome biogenesis in eukaryotes	YOR310C
Ribosome biogenesis in eukaryotes	YEL026W
Ribosome biogenesis in eukaryotes	YLR175W
Ribosome biogenesis in eukaryotes	YDL208W
Ribosome biogenesis in eukaryotes	YHR089C
Ribosome biogenesis in eukaryotes	YHR072W-A
Ribosome biogenesis in eukaryotes	YDR339C
Ribosome biogenesis in eukaryotes	YML093W
Ribosome biogenesis in eukaryotes	YMR239C
Ribosome biogenesis in eukaryotes	YLR186W
Ribosome biogenesis in eukaryotes	YPL217C
Ribosome biogenesis in eukaryotes	YNL132W
Ribosome biogenesis in eukaryotes	YOL010W
Ribosome biogenesis in eukaryotes	YNL221C
Ribosome biogenesis in eukaryotes	YNL282W
Ribosome biogenesis in eukaryotes	YBR257W
Ribosome biogenesis in eukaryotes	YAL033W
Ribosome biogenesis in eukaryotes	YGR030C
Ribosome biogenesis in eukaryotes	YBR167C
Ribosome biogenesis in eukaryotes	YBL018C
Ribosome biogenesis in eukaryotes	YHR062C
Ribosome biogenesis in eukaryotes	YDR478W
Ribosome biogenesis in eukaryotes	YLR145W
Ribosome biogenesis in eukaryotes	YGR276C
Ribosome biogenesis in eukaryotes	YLR107W
Ribosome biogenesis in eukaryotes	YLR059C
Ribosome biogenesis in eukaryotes	YGL173C
Ribosome biogenesis in eukaryotes	YOR048C
Ribosome biogenesis in eukaryotes	YPL093W
Ribosome biogenesis in eukaryotes	YNR053C
Ribosome biogenesis in eukaryotes	YER006W
Ribosome biogenesis in eukaryotes	YLL034C
Ribosome biogenesis in eukaryotes	YLR106C
Ribosome biogenesis in eukaryotes	YPL043W
Ribosome biogenesis in eukaryotes	YOR056C
Ribosome biogenesis in eukaryotes	YPL204W
Ribosome biogenesis in eukaryotes	YLR293C
Ribosome biogenesis in eukaryotes	YOR185C
Ribosome biogenesis in eukaryotes	YGR218W
Ribosome biogenesis in eukaryotes	YHR170W
Ribosome biogenesis in eukaryotes	YPL169C
Ribosome biogenesis in eukaryotes	YKL186C
Ribosome biogenesis in eukaryotes	YPR016C
Ribosome biogenesis in eukaryotes	YLR022C
Ribosome biogenesis in eukaryotes	YNL163C
Ribosome biogenesis in eukaryotes	YGL099W
Ribosome biogenesis in eukaryotes	YLR397C
Ribosome biogenesis in eukaryotes	YDL166C
Ribosome biogenesis in eukaryotes	YOR119C
Ribosome biogenesis in eukaryotes	YNL207W
Ribosome biogenesis in eukaryotes	YNCL0025C
Ribosome biogenesis in eukaryotes	YNCL0016C
Ribosome biogenesis in eukaryotes	YNCL0012C
Ribosome biogenesis in eukaryotes	YNCL0021C
Ribosome biogenesis in eukaryotes	YNCI0012
Ribosome biogenesis in eukaryotes	YNCL0018W
Ribosome biogenesis in eukaryotes	YNCL0027W
Ribosome biogenesis in eukaryotes	YNCL0028W
Ribosome biogenesis in eukaryotes	YNCL0029W
Ribosome biogenesis in eukaryotes	YNCL0030W
Ribosome biogenesis in eukaryotes	YNCL0031W
Ribosome biogenesis in eukaryotes	YNCO0025W
Ribosome biogenesis in eukaryotes	YNCP0005C
Ribosome biogenesis in eukaryotes	YNCN0013W
Ribosome	YHL004W
Ribosome	YNL137C
Ribosome	YBR251W
Ribosome	YKL003C
Ribosome	YJR113C
Ribosome	YMR158W
Ribosome	YBR146W
Ribosome	YDR041W
Ribosome	YNL306W
Ribosome	YNR036C
Ribosome	YNL081C
Ribosome	YPR166C
Ribosome	YDR337W
Ribosome	YPL013C
Ribosome	YMR188C
Ribosome	YER050C
Ribosome	YNR037C
Ribosome	YGL123W
Ribosome	YNL178W
Ribosome	YLR441C
Ribosome	YML063W
Ribosome	YHR203C
Ribosome	YJR145C
Ribosome	YJR123W
Ribosome	YPL090C
Ribosome	YBR181C
Ribosome	YOR096W
Ribosome	YNL096C
Ribosome	YER102W
Ribosome	YBL072C
Ribosome	YPL081W
Ribosome	YBR189W
Ribosome	YOR293W
Ribosome	YMR230W
Ribosome	YBR048W
Ribosome	YDR025W
Ribosome	YOR369C
Ribosome	YDR064W
Ribosome	YJL191W
Ribosome	YCR031C
Ribosome	YOL040C
Ribosome	YLR367W
Ribosome	YJL190C
Ribosome	YMR143W
Ribosome	YDL083C
Ribosome	YML024W
Ribosome	YDR447C
Ribosome	YML026C
Ribosome	YDR450W
Ribosome	YNL302C
Ribosome	YOL121C
Ribosome	YHL015W
Ribosome	YJL136C
Ribosome	YKR057W
Ribosome	YPR132W
Ribosome	YGR118W
Ribosome	YER074W
Ribosome	YIL069C
Ribosome	YLR333C
Ribosome	YGR027C
Ribosome	YGL189C
Ribosome	YER131W
Ribosome	YHR021C
Ribosome	YKL156W
Ribosome	YLR167W
Ribosome	YOR167C
Ribosome	YLR264W
Ribosome	YLR388W
Ribosome	YDL061C
Ribosome	YOR182C
Ribosome	YLR287C-A
Ribosome	YGR214W
Ribosome	YLR048W
Ribosome	YDR116C
Ribosome	YEL050C
Ribosome	YGR220C
Ribosome	YML025C
Ribosome	YDR237W
Ribosome	YHR147C
Ribosome	YGL068W
Ribosome	YDL202W
Ribosome	YNL185C
Ribosome	YOR150W
Ribosome	YNL284C
Ribosome	YJL063C
Ribosome	YCR046C
Ribosome	YJL096W
Ribosome	YDR405W
Ribosome	YPL173W
Ribosome	YMR193W
Ribosome	YMR286W
Ribosome	YCR003W
Ribosome	YML009C
Ribosome	YDR115W
Ribosome	YPL183W-A
Ribosome	YOR063W
Ribosome	YBR031W
Ribosome	YDR012W
Ribosome	YPL131W
Ribosome	YLR448W
Ribosome	YML073C
Ribosome	YPL198W
Ribosome	YNL002C
Ribosome	YGL076C
Ribosome	YHL033C
Ribosome	YLL045C
Ribosome	YFR031C-A
Ribosome	YIL018W
Ribosome	YNL067W
Ribosome	YGL147C
Ribosome	YLR075W
Ribosome	YPL220W
Ribosome	YGL135W
Ribosome	YPR102C
Ribosome	YGR085C
Ribosome	YEL054C
Ribosome	YDR418W
Ribosome	YMR142C
Ribosome	YDL082W
Ribosome	YNL069C
Ribosome	YIL133C
Ribosome	YHL001W
Ribosome	YKL006W
Ribosome	YMR121C
Ribosome	YLR029C
Ribosome	YJL177W
Ribosome	YKL180W
Ribosome	YNL301C
Ribosome	YOL120C
Ribosome	YOR312C
Ribosome	YMR242C
Ribosome	YBR084C-A
Ribosome	YBL027W
Ribosome	YPL079W
Ribosome	YBR191W
Ribosome	YFL034C-A
Ribosome	YLR061W
Ribosome	YER117W
Ribosome	YBL087C
Ribosome	YOL127W
Ribosome	YLR009W
Ribosome	YGR148C
Ribosome	YGL031C
Ribosome	YLR344W
Ribosome	YGR034W
Ribosome	YHR010W
Ribosome	YDR471W
Ribosome	YGL103W
Ribosome	YFR032C-A
Ribosome	YGL030W
Ribosome	YLR406C
Ribosome	YDL075W
Ribosome	YBL092W
Ribosome	YER056C-A
Ribosome	YIL052C
Ribosome	YDL136W
Ribosome	YDL191W
Ribosome	YPL143W
Ribosome	YOR234C
Ribosome	YPL249C-A
Ribosome	YMR194W
Ribosome	YDR500C
Ribosome	YLR185W
Ribosome	YPR043W
Ribosome	YJR094W-A
Ribosome	YLR325C
Ribosome	YJL189W
Ribosome	YIL148W
Ribosome	YKR094C
Ribosome	YDL133C-A
Ribosome	YDL184C
Ribosome	YNL162W
Ribosome	YHR141C
Ribosome	YLR340W
Ribosome	YDL081C
Ribosome	YDL130W
Ribosome	YOL039W
Ribosome	YDR382W
Ribosome	YNCL0025C
Ribosome	YNCL0016C
Ribosome	YNCL0012C
Ribosome	YNCL0021C
Ribosome	YNCI0012
Ribosome	YNCL0018W
Ribosome	YNCL0027W
Ribosome	YNCL0028W
Ribosome	YNCL0029W
Ribosome	YNCL0030W
Ribosome	YNCL0031W
RNA degradation	YLR270W
RNA degradation	YNL232W
RNA degradation	YHR069C
RNA degradation	YOL142W
RNA degradation	YCR035C
RNA degradation	YGR158C
RNA degradation	YDL111C
RNA degradation	YGR195W
RNA degradation	YGR095C
RNA degradation	YDR280W
RNA degradation	YOL021C
RNA degradation	YOR001W
RNA degradation	YHR081W
RNA degradation	YNR024W
RNA degradation	YOR076C
RNA degradation	YOL115W
RNA degradation	YNL299W
RNA degradation	YIL079C
RNA degradation	YDL175C
RNA degradation	YJL050W
RNA degradation	YLR398C
RNA degradation	YPR189W
RNA degradation	YGL213C
RNA degradation	YAL021C
RNA degradation	YCR093W
RNA degradation	YDL165W
RNA degradation	YIL038C
RNA degradation	YPR072W
RNA degradation	YER068W
RNA degradation	YNR052C
RNA degradation	YNL288W
RNA degradation	YFL028C
RNA degradation	YNL278W
RNA degradation	YLR187W
RNA degradation	YER165W
RNA degradation	YGL094C
RNA degradation	YKL025C
RNA degradation	YOL149W
RNA degradation	YNL118C
RNA degradation	YDL160C
RNA degradation	YEL015W
RNA degradation	YCR077C
RNA degradation	YGL173C
RNA degradation	YOR048C
RNA degradation	YJL124C
RNA degradation	YBL026W
RNA degradation	YLR438C-A
RNA degradation	YER112W
RNA degradation	YER146W
RNA degradation	YDR378C
RNA degradation	YNL147W
RNA degradation	YJR022W
RNA degradation	YMR323W
RNA degradation	YGR254W
RNA degradation	YHR174W
RNA degradation	YOR393W
RNA degradation	YPL281C
RNA degradation	YMR205C
RNA degradation	YGR240C
RNA degradation	YJR045C
RNA degradation	YLR369W
RNA degradation	YEL030W
RNA degradation	YLR259C
RNA degradation	YBR044C
RNA polymerase	YOR151C
RNA polymerase	YDL140C
RNA polymerase	YIL021W
RNA polymerase	YOL005C
RNA polymerase	YJL140W
RNA polymerase	YDR404C
RNA polymerase	YGL070C
RNA polymerase	YOR207C
RNA polymerase	YOR116C
RNA polymerase	YNL113W
RNA polymerase	YPR110C
RNA polymerase	YPR190C
RNA polymerase	YDL150W
RNA polymerase	YKR025W
RNA polymerase	YNR003C
RNA polymerase	YNL151C
RNA polymerase	YKL144C
RNA polymerase	YJL011C
RNA polymerase	YDR045C
RNA polymerase	YPR010C
RNA polymerase	YOR341W
RNA polymerase	YJR063W
RNA polymerase	YDR156W
RNA polymerase	YJL148W
RNA polymerase	YOR340C
RNA polymerase	YNL248C
RNA polymerase	YBR154C
RNA polymerase	YPR187W
RNA polymerase	YOR224C
RNA polymerase	YHR143W-A
RNA polymerase	YOR210W
Selenocompound metabolism	YJR130C
Selenocompound metabolism	YML082W
Selenocompound metabolism	YLL058W
Selenocompound metabolism	YFR055W
Selenocompound metabolism	YGL184C
Selenocompound metabolism	YER091C
Selenocompound metabolism	YAL012W
Selenocompound metabolism	YDR353W
Selenocompound metabolism	YHR106W
Selenocompound metabolism	YJR010W
Selenocompound metabolism	YGR264C
Selenocompound metabolism	YGR171C
Sesquiterpenoid and triterpenoid biosynthesis	YHR190W
Sesquiterpenoid and triterpenoid biosynthesis	YGR175C
SNARE interactions in vesicular transport	YMR183C
SNARE interactions in vesicular transport	YPL232W
SNARE interactions in vesicular transport	YOR106W
SNARE interactions in vesicular transport	YOL018C
SNARE interactions in vesicular transport	YLR026C
SNARE interactions in vesicular transport	YOR075W
SNARE interactions in vesicular transport	YMR197C
SNARE interactions in vesicular transport	YHL031C
SNARE interactions in vesicular transport	YLR078C
SNARE interactions in vesicular transport	YDR498C
SNARE interactions in vesicular transport	YDR468C
SNARE interactions in vesicular transport	YAL014C
SNARE interactions in vesicular transport	YGL212W
SNARE interactions in vesicular transport	YIL004C
SNARE interactions in vesicular transport	YKL006C-A
SNARE interactions in vesicular transport	YGL098W
SNARE interactions in vesicular transport	YAL030W
SNARE interactions in vesicular transport	YOR327C
SNARE interactions in vesicular transport	YKL196C
SNARE interactions in vesicular transport	YLR268W
Sphingolipid metabolism	YDR062W
Sphingolipid metabolism	YMR296C
Sphingolipid metabolism	YBR265W
Sphingolipid metabolism	YHL003C
Sphingolipid metabolism	YKL008C
Sphingolipid metabolism	YPL087W
Sphingolipid metabolism	YDR297W
Sphingolipid metabolism	YBR183W
Sphingolipid metabolism	YER019W
Sphingolipid metabolism	YJL134W
Sphingolipid metabolism	YKR053C
Sphingolipid metabolism	YOR171C
Sphingolipid metabolism	YLR260W
Sphingolipid metabolism	YDR294C
Spliceosome	YNCE0011C
Spliceosome	YNCG0044C
Spliceosome	YNCL0006W
Spliceosome	YBR237W
Spliceosome	YDL084W
Spliceosome	YNR011C
Spliceosome	YKR086W
Spliceosome	YDR364C
Spliceosome	YGR006W
Spliceosome	YER013W
Spliceosome	YDR088C
Spliceosome	YGL120C
Spliceosome	YER029C
Spliceosome	YGR074W
Spliceosome	YLR275W
Spliceosome	YLR147C
Spliceosome	YOR159C
Spliceosome	YPR182W
Spliceosome	YFL017W-A
Spliceosome	YIL061C
Spliceosome	YLR298C
Spliceosome	YKL012W
Spliceosome	YNL112W
Spliceosome	YPL213W
Spliceosome	YJL203W
Spliceosome	YDL043C
Spliceosome	YDL030W
Spliceosome	YMR288W
Spliceosome	YMR240C
Spliceosome	YML049C
Spliceosome	YOR319W
Spliceosome	YNL138W-A
Spliceosome	YPR094W
Spliceosome	YKL074C
Spliceosome	YBL026W
Spliceosome	YLR438C-A
Spliceosome	YER112W
Spliceosome	YER146W
Spliceosome	YDR378C
Spliceosome	YNL147W
Spliceosome	YJR022W
Spliceosome	YDR473C
Spliceosome	YPR178W
Spliceosome	YGR091W
Spliceosome	YEL026W
Spliceosome	YFR005C
Spliceosome	YOR308C
Spliceosome	YDL098C
Spliceosome	YGR075C
Spliceosome	YKL173W
Spliceosome	YER172C
Spliceosome	YBR055C
Spliceosome	YHR165C
Spliceosome	YDR243C
Spliceosome	YPR082C
Spliceosome	YLL036C
Spliceosome	YMR213W
Spliceosome	YPL151C
Spliceosome	YDR163W
Spliceosome	YLL024C
Spliceosome	YAL005C
Spliceosome	YER103W
Spliceosome	YBL075C
Spliceosome	YNL209W
Spliceosome	YDL229W
Spliceosome	YAL032C
Spliceosome	YDR416W
Spliceosome	YGR129W
Spliceosome	YLR117C
Spliceosome	YJR050W
Spliceosome	YBR065C
Spliceosome	YCR063W
Spliceosome	YDR021W
Spliceosome	YNL139C
Spliceosome	YNL253W
Spliceosome	YDR381W
Spliceosome	YMR125W
Spliceosome	YPL178W
Starch and sucrose metabolism	YIL162W
Starch and sucrose metabolism	YHL012W
Starch and sucrose metabolism	YKL035W
Starch and sucrose metabolism	YMR306W
Starch and sucrose metabolism	YLR342W
Starch and sucrose metabolism	YGR032W
Starch and sucrose metabolism	YOR190W
Starch and sucrose metabolism	YLR300W
Starch and sucrose metabolism	YGR282C
Starch and sucrose metabolism	YDR261C
Starch and sucrose metabolism	YLR258W
Starch and sucrose metabolism	YFR015C
Starch and sucrose metabolism	YKR058W
Starch and sucrose metabolism	YJL137C
Starch and sucrose metabolism	YEL011W
Starch and sucrose metabolism	YPR160W
Starch and sucrose metabolism	YPR184W
Starch and sucrose metabolism	YIL099W
Starch and sucrose metabolism	YGR287C
Starch and sucrose metabolism	YOL157C
Starch and sucrose metabolism	YIL172C
Starch and sucrose metabolism	YJL221C
Starch and sucrose metabolism	YBR299W
Starch and sucrose metabolism	YGR292W
Starch and sucrose metabolism	YJL216C
Starch and sucrose metabolism	YBR126C
Starch and sucrose metabolism	YDR074W
Starch and sucrose metabolism	YML100W
Starch and sucrose metabolism	YMR261C
Starch and sucrose metabolism	YPR026W
Starch and sucrose metabolism	YBR001C
Starch and sucrose metabolism	YDR001C
Starch and sucrose metabolism	YMR105C
Starch and sucrose metabolism	YKL127W
Starch and sucrose metabolism	YMR278W
Starch and sucrose metabolism	YGL253W
Starch and sucrose metabolism	YFR053C
Starch and sucrose metabolism	YCL040W
Starch and sucrose metabolism	YDR516C
Starch and sucrose metabolism	YLR446W
Starch and sucrose metabolism	YBR196C
Steroid biosynthesis	YHR190W
Steroid biosynthesis	YGR175C
Steroid biosynthesis	YHR072W
Steroid biosynthesis	YHR007C
Steroid biosynthesis	YNL280C
Steroid biosynthesis	YGR060W
Steroid biosynthesis	YGL001C
Steroid biosynthesis	YLR100W
Steroid biosynthesis	YLR056W
Steroid biosynthesis	YKL140W
Steroid biosynthesis	YKR089C
Steroid biosynthesis	YOR081C
Steroid biosynthesis	YNR019W
Steroid biosynthesis	YCR048W
Steroid biosynthesis	YML008C
Steroid biosynthesis	YMR202W
Steroid biosynthesis	YMR015C
Steroid biosynthesis	YGL012W
Sulfur metabolism	YJR010W
Sulfur metabolism	YDR530C
Sulfur metabolism	YCL050C
Sulfur metabolism	YKL001C
Sulfur metabolism	YOL064C
Sulfur metabolism	YPR167C
